PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,year,ymonth,mday,wday,is_weekend,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/07/2017,4702,6011,810,2017-07-18 09:45:09,28000.0,1,310264.6,-1,2017,7,18,1,False,7.0,28000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,8407,5977,810,2017-09-04 00:00:00,641.25,0,0.0,-1,2017,9,4,0,False,11.0,641.25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,4682,5411,810,2017-04-26 00:00:00,85.0,1,3388.49,-1,2017,4,26,2,False,8.0,85.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2018,1203,5655,810,2018-03-17 00:00:00,6105.0,1,121887.13,-1,2018,3,17,5,True,10.0,6105.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1262,6011,810,2017-05-30 00:00:00,2000.0,1,153296.15,-1,2017,5,30,1,False,7.0,2000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/02/2017,7250,5411,810,2017-02-07 00:00:00,107.5,1,148942.36,-1,2017,2,7,1,False,8.0,107.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7520,5411,810,2017-02-20 00:00:00,121.8,1,26915.05,-1,2017,2,20,0,False,8.0,121.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5760,5912,810,2017-07-07 00:00:00,10.45,0,0.0,-1,2017,7,7,4,False,11.0,10.45,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3331,7832,810,2017-03-14 00:00:00,350.0,1,151101.11,-1,2017,3,14,1,False,16.0,350.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,6912,6011,810,2017-06-29 09:19:22,40000.0,0,0.0,-1,2017,6,29,3,False,7.0,40000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/03/2017,3864,5411,810,2017-03-16 00:00:00,307.58,1,94970.74,-1,2017,3,16,3,False,8.0,307.58,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1736,5814,810,2017-07-02 00:00:00,846.0,1,166599.26,-1,2017,7,2,6,True,11.0,846.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9325,5999,810,2017-02-13 22:19:59,300.0,1,119937.38,-1,2017,2,13,0,False,11.0,300.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9969,5814,810,2017-07-23 00:00:00,160.0,1,12757.18,-1,2017,7,23,6,True,11.0,160.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,6970,5411,810,2017-09-07 00:00:00,697.0,0,0.0,-1,2017,9,7,3,False,8.0,697.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1139,6011,810,2017-05-05 00:00:00,3000.0,1,123997.16,-1,2017,5,5,4,False,7.0,3000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/10/2016,5755,7997,810,2016-10-18 00:00:00,10.0,1,154765.3,-1,2016,10,18,1,False,16.0,10.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,804,5814,810,2017-04-20 00:00:00,217.6,1,65844.69,-1,2017,4,20,3,False,11.0,217.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,452,5735,810,2017-04-17 00:00:00,379.0,1,47925.77,-1,2017,4,17,0,False,11.0,379.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4977,5411,840,2017-07-11 00:00:00,24.52,0,0.0,-1,2017,7,11,1,False,8.0,24.52,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8179,5814,810,2017-01-09 00:00:00,15.75,1,22123.0,-1,2017,1,9,0,False,11.0,15.75,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,1473,6011,810,2018-01-25 14:13:01,32100.0,1,852196.94,-1,2018,1,25,3,False,7.0,32100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/03/2017,2179,6011,810,2017-03-05 00:00:00,400.0,1,33117.23,-1,2017,3,5,6,True,7.0,400.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/01/2018,2529,9311,810,2018-01-10 00:00:00,2606.0,1,116977.21,-1,2018,1,10,2,False,19.0,2606.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1054,4814,810,2017-09-08 12:58:39,300.0,1,66813.38,-1,2017,9,8,4,False,6.0,300.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
01/03/2017,9469,6011,810,2017-03-02 00:00:00,4500.0,0,0.0,-1,2017,3,2,3,False,7.0,4500.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/07/2017,5084,5719,810,2017-07-24 00:00:00,18898.0,1,250027.6,-1,2017,7,24,0,False,11.0,18898.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,9007,5411,810,2017-06-16 00:00:00,1712.3,0,0.0,-1,2017,6,16,4,False,8.0,1712.3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,5758,5411,810,2017-04-28 00:00:00,64.87,1,290292.06,-1,2017,4,28,4,False,8.0,64.87,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8494,5411,810,2016-12-05 00:00:00,539.46,0,0.0,-1,2016,12,5,0,False,8.0,539.46,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2498,5411,810,2017-05-07 00:00:00,1754.93,1,229959.71,-1,2017,5,7,6,True,8.0,1754.93,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2753,7523,810,2017-09-20 00:00:00,450.0,1,585108.82,-1,2017,9,20,2,False,14.0,450.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,6977,7832,810,2017-07-12 00:00:00,660.0,0,0.0,-1,2017,7,12,2,False,16.0,660.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1645,5999,810,2017-10-18 00:00:00,980.0,1,29161.21,-1,2017,10,18,2,False,11.0,980.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1324,5814,810,2017-08-24 00:00:00,343.0,1,159059.57,-1,2017,8,24,3,False,11.0,343.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,2878,6011,810,2017-10-18 08:37:31,1250.0,0,0.0,1,2017,10,18,2,False,7.0,1250.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/08/2017,4872,6011,810,2017-08-22 14:54:56,50000.0,1,251695.74,1,2017,8,22,1,False,7.0,50000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/11/2016,7653,5411,810,2016-11-05 00:00:00,3087.0,1,3789.49,-1,2016,11,5,5,True,8.0,3087.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,731,5411,810,2017-05-13 00:00:00,22171.98,1,304230.98,-1,2017,5,13,5,True,8.0,22171.98,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3842,5411,810,2017-07-27 00:00:00,485.0,0,0.0,-1,2017,7,27,3,False,8.0,485.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6673,5722,810,2016-12-21 00:00:00,30391.0,0,0.0,-1,2016,12,21,2,False,11.0,30391.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4132,5814,810,2017-07-02 00:00:00,100.0,1,483983.17,-1,2017,7,2,6,True,11.0,100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5039,5812,810,2017-07-30 00:00:00,209.0,0,0.0,-1,2017,7,30,6,True,11.0,209.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3552,5999,810,2017-04-26 00:00:00,77.81,0,0.0,-1,2017,4,26,2,False,11.0,77.81,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2820,5499,810,2017-05-10 00:00:00,1470.0,1,198682.61,-1,2017,5,10,2,False,8.0,1470.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1237,5411,810,2017-07-17 00:00:00,1621.14,1,134561.97,-1,2017,7,17,0,False,8.0,1621.14,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3467,5411,810,2017-08-31 00:00:00,159.17,1,124670.64,-1,2017,8,31,3,False,8.0,159.17,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,273,5411,810,2017-08-23 00:00:00,1650.88,1,174770.58,-1,2017,8,23,2,False,8.0,1650.88,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,7372,5950,810,2017-06-11 00:00:00,1906.0,1,103110.4,-1,2017,6,11,6,True,11.0,1906.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,1768,5812,810,2017-01-21 00:00:00,150.0,1,525745.02,-1,2017,1,21,5,True,11.0,150.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,4421,7298,810,2017-04-13 00:00:00,8430.0,1,726930.62,-1,2017,4,13,3,False,13.0,8430.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,4403,5411,810,2017-03-29 00:00:00,355.0,1,181040.62,-1,2017,3,29,2,False,8.0,355.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,88,5999,810,2017-05-04 00:00:00,34.0,1,70489.17,-1,2017,5,4,3,False,11.0,34.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/05/2017,10168,5499,810,2017-05-28 00:00:00,33781.0,0,0.0,-1,2017,5,28,6,True,8.0,33781.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2422,5411,810,2017-05-20 00:00:00,556.0,1,375741.91,-1,2017,5,20,5,True,8.0,556.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,985,4121,810,2016-12-17 00:00:00,668.0,1,38936679.49,-1,2016,12,17,5,True,5.0,668.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2793,5813,978,2017-05-18 00:00:00,20.0,1,379891.07,-1,2017,5,18,3,False,11.0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,7452,6300,810,2017-09-13 00:00:00,10542.08,0,0.0,-1,2017,9,13,2,False,7.0,10542.08,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1129,5411,810,2017-06-28 00:00:00,752.0,1,120421.32,-1,2017,6,28,2,False,8.0,752.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3882,5261,810,2017-08-05 00:00:00,3342.0,1,157149.73,-1,2017,8,5,5,True,8.0,3342.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4656,5999,810,2017-08-26 20:13:06,427.9,1,6848.49,-1,2017,8,26,5,True,11.0,427.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8305,5712,810,2017-03-30 00:00:00,16698.0,0,0.0,-1,2017,3,30,3,False,11.0,16698.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,10207,5944,810,2017-08-01 00:00:00,2381.0,1,27856.23,-1,2017,8,1,1,False,11.0,2381.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4788,5411,810,2017-07-24 00:00:00,544.0,1,335425.92,-1,2017,7,24,0,False,8.0,544.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9129,5499,810,2017-07-07 00:00:00,70.0,0,0.0,-1,2017,7,7,4,False,8.0,70.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,4178,5411,810,2017-11-08 00:00:00,68.36,1,26371.73,-1,2017,11,8,2,False,8.0,68.36,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,8572,5814,810,2017-02-02 00:00:00,600.0,0,0.0,-1,2017,2,2,3,False,11.0,600.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3844,5912,810,2017-03-07 00:00:00,856.0,1,123679.9,-1,2017,3,7,1,False,11.0,856.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1481,5411,810,2017-08-04 00:00:00,484.0,1,122160.31,-1,2017,8,4,4,False,8.0,484.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3064,5261,810,2017-05-29 00:00:00,429.0,1,177475.68,-1,2017,5,29,0,False,8.0,429.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1315,5814,810,2017-10-02 00:00:00,150.0,1,218023.96,-1,2017,10,2,0,False,11.0,150.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1006,5812,810,2017-06-22 00:00:00,260.0,1,543647.18,-1,2017,6,22,3,False,11.0,260.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2780,5411,810,2017-09-02 00:00:00,215.0,0,0.0,-1,2017,9,2,5,True,8.0,215.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,5078,6011,810,2017-09-27 18:48:29,135000.0,1,3655.0,1,2017,9,27,2,False,7.0,135000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/04/2017,3786,5411,810,2017-04-28 00:00:00,297.0,0,0.0,-1,2017,4,28,4,False,8.0,297.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8571,5411,810,2017-07-19 00:00:00,50000.0,1,28063.57,-1,2017,7,19,2,False,8.0,50000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,789,7230,810,2017-08-24 00:00:00,1800.0,1,451377.25,-1,2017,8,24,3,False,13.0,1800.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,4201,4789,810,2017-03-22 00:00:00,736.86,1,78857.46,-1,2017,3,22,2,False,5.0,736.86,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6969,5411,810,2017-05-07 00:00:00,207.0,0,0.0,-1,2017,5,7,6,True,8.0,207.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,8352,6011,810,2016-11-15 09:30:49,10000.0,0,0.0,1,2016,11,15,1,False,7.0,10000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/06/2017,2726,5411,810,2017-06-29 00:00:00,80.0,1,190850.33,-1,2017,6,29,3,False,8.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8305,5964,840,2017-03-29 00:00:00,5.51,0,0.0,-1,2017,3,29,2,False,12.0,5.51,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5575,5691,810,2017-07-04 00:00:00,2712.0,1,241577.06,-1,2017,7,4,1,False,10.0,2712.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4659,5812,810,2017-07-03 00:00:00,380.0,1,294480.74,-1,2017,7,3,0,False,11.0,380.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2647,5499,810,2017-02-28 00:00:00,212.0,1,40169.0,-1,2017,2,28,1,False,8.0,212.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7346,5411,810,2016-12-02 00:00:00,467.86,0,0.0,-1,2016,12,2,4,False,8.0,467.86,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1413,5814,810,2017-03-24 00:00:00,70.0,1,153609.61,-1,2017,3,24,4,False,11.0,70.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5265,5511,810,2017-05-16 00:00:00,7400.0,1,92146.44,-1,2017,5,16,1,False,9.0,7400.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3377,5499,810,2017-07-22 00:00:00,551.1,0,0.0,-1,2017,7,22,5,True,8.0,551.1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,1679,6011,810,2016-12-30 00:00:00,1500.0,1,184304.73,-1,2016,12,30,4,False,7.0,1500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/12/2016,7844,6011,810,2016-12-09 13:54:55,10000.0,1,5573.0,-1,2016,12,9,4,False,7.0,10000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/11/2016,10151,5411,810,2016-11-16 00:00:00,322.0,1,15515.71,-1,2016,11,16,2,False,8.0,322.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,757,5411,810,2017-08-05 00:00:00,54.0,1,512161.42,-1,2017,8,5,5,True,8.0,54.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5872,4812,810,2017-02-28 00:00:00,4435.0,0,0.0,-1,2017,2,28,1,False,6.0,4435.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,9207,5411,810,2017-09-20 00:00:00,455.0,0,0.0,-1,2017,9,20,2,False,8.0,455.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
